,Generated Text,Actual Text
895,"에서도 전남도가 식품의약품안전처에서 실시한 2019년 식품 안전관리 우수기관으로 선정돼 5년 연속 기관표창을 수상했으며 매년 전국 광역·기초자치단체를 대상으로 평가하는데 올해는 광양시, 담양군, 해남군, 함평군 등 4개 시군을 포함한 전국 11개 시군구가 수상하여 지역 최고의 역할을 톡톡히 해냈다.","전남도가 광양시, 담양군, 해남군 등 4개의 도시에서 식품 안전관리 인프라, 기초 위생관리 등 11개 세부 추진사항에서 우수기관으로 선정되어 5년 연속 기관표창을 수상하였다."
896,활성화 정책의 우수성을 인정받아 행안부에서 행정안전부장관상을 수상한 완주군은 13일에 ‘소셜굿즈 및 공유경제 육성 사업’ 실천조직으로 선정된 6개 공동체를 대상으로 완주군청 대회의실에서 워크숍을 개최해 지속적 컨설팅을 제공함으로써 실천조직의 질적 성장을 도모한다는 계획이다.,오는 13일 완주군은 소셜굿즈 및 공유경제 활성화를 위해 관련 공무원 등 50여명이 참석한 가운데 ‘소셜굿즈 및 공유경제 육성 사업’ 실천조직으로 선정된 6개 공동체를 대상으로 완주군청 대회의실에서 워크숍을 열었다.
897,유학에 대한 모든 상담을 제공하는 영국 유학 박람회인 영국유학박람회에서 영국 예술 명문 대학교들의 입학심사회가 진행되며 영국 현지 교수와 입학 담당자가 방한하기 때문에 영국 본교에 가지 않고도 입학 심사를 받을 수 있다.,"23일 영국유학박람회에 의하면, 내달 12일과 13일 명문 예술대학들이 많이 참여하는 '제16회 영국유학박람회'가 서울 코엑스에서 개최되는데, 이번 박람회는 현장에서 전공 교수가 직접 심사하여 합격 결과를 바로 알 수 있다."
898,"음악플랫폼 플로(FLO)가 '이사 프로모션'에 적용된 OCR 기술을 통해 총 490만곡이 플로로 이동됐다고 25일 밝히며, 지난 8월 20일부터 OCR 기술을 적용한 '캡쳐 이미지로 플레이리스트 만들기' 기능을 도입, 신규 고객 확보에 나서며, P로는 지난해 12월 서비스를 출시한 이래 가장 높은 월간 순 이용자(MAU, Monthly Active Us 사건의 쾌거를 달성했다.","코리안클릭에 따르면, OCR 기술을 통해 총 490만곡이 SK텔레콤의 음악플랫폼 플로로 이동되었고 9월 월간 순 이용자수는 플로 론칭 직전인 2018년 11월 이용자 수 118만명과 비교하였을 때 72% 증가한 약 203만명으로 전월 대비 18만420명 증가를 기록했다."
899,"환 바른미래당 원내대표는 6일 오전 국회에서 열린 원내대책회의에서 문재인 대통령이 극일 방안으로 '남북 평화경제'를 언급한 것에 대해 ""일본과의 경제전쟁 해법으로 삼기에는 당장 상황이 너무 급박하다""며 외교적 해법 마련을 촉구한 바, 일본의 부당한 결정은 국제경제를 악화시킨다""며 비판했다.","오신환 바른미래당 원내대표가 6일 오전 여의도 국회에서 열린 원내대책회의에서 일본의 화이트리스트 제외 등 2차 경제 보복 조치에 문재인 대통령이 대응 방안으로 '남북 평화 경제'를 언급한 것에 대해 비판하며, 한·일 갈등 조기 수습을 위한 외교적 해법 마련에 집중해야 한다고 말했다."
900,"연구원은 5일 'GTX 2라운드의 과제와 해법'이라는 보고서를 통해 수도권광역철도(GTX) 건설 사업이 재정사업이 아니라 민간투자사업(BTO) 방식으로 전환하면서 높은 요금 수준에 대한 우려가 제기되고, 개통이 부동산시장에 별다른 호재로 작용하지 못할 가능성이 있다고 밝혔다.","경기연구원은 5일 'GTX 2라운드의 과제와 해법'이라는 보고서를 통해 수도권광역철도(GTX)의 요금이 기존 광역철도 및 버스보다 2배 이상 높은 수준이 될 것으로 전망해 요금효율이 낮고, 또한 역 간격이 서울도시철도에 비해서 멀어서 접근성도 무척이나 떨어진다는 분석을 내놓았다."
901,"오세혁 예결위는 경북도교육청이 제출한 2019년도 경상북도교육비특별회계 제2회 추가경정예산안을 원안대로 의결해 심사에서 교육환경개선에 도움을 줄 수 있도록 예산 집행에 만전을 기해줄 것을 요구했고, 부산도의회는 오는 24일 열릴 제309회 정례회 제4차 본회의에서 추경 예산안을 최종 의결한다.","경북도의회 예산결산특별위원회(위원장 오세혁)는 지난 21일 경북도교육청이 제출한 2019년도 경상북도교육비특별회계 제2회 추가경정예산안을 심사 후 원안대로 의결하였으며, 추경 예산안은 당초예산보다 6.6%(4조8천448억원) 늘어난 5조1천624억원 규모다."
902,인 효성그룹 회장이 1심에서 징역 2년을 선고받았으며 법정구속은 하지 않았다.,6일 서울중앙지법 형사합의29부는 200억원대 횡령 및 배임 등 혐의로 기소된 조현준 회장에게 징역 2년을 선고했는데 재판부는 범행의 피해가 여러 주주에게 미친 점등을 고려하여 이같이 판결했다.
903,사랑장학회는 입시설명회의 단점을 해결하기 위해 입시전문가 10명을 초청해 1대1 입시상담실을 운영하며 17일은 김상대 공주사대부고 교사가 2020년 대학별 전형요강 및 자기 소개서 작성법에 대한 강의와 18일에는 지역특성에 맞는 성공적인 대입 전략을 소개하는 설명회를 개최한다.,"홍성사랑장학회는 17,18일에 홍성군장애인체육관에서 입시전문가 10명을 초대하여 선착순 140명에 대해 1대 1 입시상담을 진행하며 지역특성에 맞는 성공적인 대입 전략을 소개한다."
904,와 손잡고 관광수요를 확대하고 관광 트렌드에 부합하는 관광 상품 육성을 위해 '소소한 농가 와이너리 투어'의 일환으로 '야(夜)한밤에 와인포차'가 오는 31일부터 6월2일까지 영동천 인라인스케이트장에서 열리며 와인을 직접 보고 즐길 수 있는 특별한 홍보 이벤트가 열린다.,"영동군은 5월 31일부터 6월 2일까지 3일간 와이너리 투어 라는와인포차가 영동천 인라인스케이트장에서 열리는데, 와이너리를 활용하여 영동 와인산업 경쟁력과 차별화된 산업관광을 만들기 위해 민간경상보조비 3억원(80%)과 영동군 자체예산 7천500만원(20%)을 투입해 관광객 유치와 지속성장 기반 마련을 추진할 계획이다."
905,"인재란 매년 10~15명을 선발해 대학원에 진학할 수 있도록 지원하고 있는 한화시스템이 작년 8월 1일 한화그룹의 시스템통합(SI)을 맡고 있는 한화S&C를 합병한 뒤 두 번째 공채를 하는데, 채용은 시스템부문과 ICT(정보통신기술)부문으로 나누어 한다.",방산 전자제품을 생산하는 기업인 한화시스템이 시스템부문과 ICT 부문에 100여 명의 대규모 채용을 진행한다.
906,"침체가 대형매장은 물론 골목상권과 전통시장까지 욱죄면서 경기 둔화 연쇄효과로 이어지는 제주 도내 주요 상권들이 모두 '체감BSI'가 94.7로 전달 보다 하락하는 등 기대감도 줄었는데, 중소기업이 열리지 않는 상황은 대형매장도 마찬가지였다.",소비 침체 여파가 일반적으로 날씨 여하에 따라 미묘한 매출 차이를 보이던 경향 대신 전반적인 매출 감소로 체감경기실사지수(BSI)도 1.3포인트 하락해 대형매장은 물론 골목상권과 전통시장까지 경기 둔화 연쇄효과로 이어지고 있다.
907,들의 수출액이 역대 최대 호황을 누린 반면 재고 조정임에도 불구하고 수출이 증가세를 유지하면서 반도체 수출 물량은 꾸준히 상승하고 있다.,"올 들어 전세계 전자업체들이 반도체 재고 조정에 나선 가운데 '반도체 코리아'의 부진우려가 계속 되고있었으나 업계 관계자에 따르면 ""일본의 소재 수출규제 강화로 불확실성이 커지면서 수요 업체들이 물량확보에 나서 영향을 미친듯하다""며 수출물량이 역대 최대 호황을 누린 지난해보다 '초격차 프리미엄'을 유지했다."
908,장에서 태권도장을 운영하고 있는 와이즈유 졸업생 김민수 동문(03학번)은 지난 15일 양산캠퍼스 태권도학부를 방문해 약 220명의 관원이 태권도를 수련하고 있는 '유럽 태권도장 성공 운영 비결'을 주제로 특강을 진행했다.,오스트리아 국가대표 감독(2009년~2011년) 출신으로 현재 오스트리아 인스부르크에서 ‘KMS 태권도장’을 운영하고 있는 와이즈유 졸업생 김민수 동문(03학번)은 모교를 방문하여 ‘유럽 태권도장 성공 운영 노하우’를 주제로 후배들에 해외 진출 성공 노하우를 전수하는 특강을 진행했다.
909,지방정부 집행률을 최대한 끌어올리기 위해 정부는 지자체들에게 입찰공고 기간과 대가지급 기한을 단축하고 선지급급 지급비율 상향해줄 것을 요구하며 올해 계획했던 민간투자사업 가운데 일부 부진한 사업은 문제를 추진할 방침이며 정부가 지역경제 활성화를 위해 지방재정의 집행률을 최대한 끌어올리기로 했다.,"기획재정부가 개최한 '2019년도 제11차 재정관리점검회의'에서는, 정부가 입찰공고 기간과 대가지급 기한을 단축하는 등 지방재정의 집행률을 최대한 높이기로 결정하였다."
910,로부터 비면허 중심으로 운영될 가능성이 높다고 판단하여 과학기술정보통신부가 5G 융합서비스의 확산을 위해 와이파이(Wi-Fi)와 같은 비면허 주파수 기술을 5G 수준으로 끌어올리고 5G 주파수를 2026년까지 2배로 확보하기로 했다.,과학기술정보통신부는 27일 서울 중구 부영빌딩에서 5G 품질을 높이고 5G 전략산업의 글로벌 경쟁력을 강화하기 위해 와이파이(Wi-Fi)와 같은 비면허 주파수 기술을 5G 수준으로 끌어올리고 5G 주파수를 2026년까지 2배로 확보하는 계획을 담은 '5G+(플러스) 스펙트럼 플랜'을 발표하고 공개 토론회를 개최했다.
911,모두 23일 GS25와 마이크로 모빌리티 공유 플랫폼 '고고씽'이 함께 손잡고 킥보드 배터리 충전 및 주차 스테이션 서비스를 개시한다고 24일 밝혔으며 편의점 GS25는 킥보드 배터리 충전 서비스과 주차 공간 제공을 통해 추가 수익과 신규 고객이 늘 것으로 기대하고 있다.,GS25와 마이크로 모빌리티의 협업으로 지난 23일부터 편의점 GS25에서 킥보드 배터리 충전 및 주차 서비스와 대여도 가능하다고 전하며 GS25는 이 서비스로 인하여 고객과 함께 수익도 증가할 것으로 기대하고 있다.
912,"경제의 정착을 위한 공유경제 씨앗사업 추진 계획을 수립한 과천시가 공유경제에 대한 시민의 이해를 높이기 위해 지난 7일 과천시민회관에서 '공유경제의 시대, 어떻게 변화할 것인가'를 주제로 강좌를 열었다.","과천시는 '공유경제 씨앗 사업 추진 계획' 수립 계획에 따라 공유경제 마을학교 운영을 통해 시민강좌 프로그램, 청소년 1일 공유캠프, 공유 장터 등을 추진해 나갈 계획인 가운데 4월 4일에 시민들이 참석하는 원탁회의를 진행한다."
913,"조선해양은 지난해 추석 명절을 앞두고 2014년 이후 4년만에 약 300억원 규모의 납품대금을 미리 전달한 이후 4년만에 조기 지급할 예정이라고 30일 밝혔으며, 조기 지급되는 납품대금은 2월 11일 지급예정인 자재대금으로, 11일 조기 지급할 예정이다.",대우조선해양은 설 명절을 앞두고 약 300억 원 규모의 납품 대금을 조기 지급하기로 했다고 30일 밝힌 가운데 2월 11일 지급 예정인 자재 대금을 11일 앞당겨 이달 31일까지 지급할 예정이며 관계자는 그 동안 모회사 경영정상화에 최선을 다해준 납품업체들에 실질적인 도움을 주기 위해 상생 차원에서 지난 추석에 이어 이번에도 납품 대금 조기 지급을 결정하게 됐다고 전했다.
914,"전문가들은 SK 와이번스가 신인선수 선발 우승을 차지하며 정규시즌 우승을 이뤘지만,빅리그를 제외한 7개 팀은 앞으로 상위권에 위치하고 있어 기대를 모으고 있다.","올 시즌은 2018년 한국시리즈 정상에 오른 SK 와이번스, 꾸준함을 무기로 정규시즌 우승을 차지한 두산 베어스, 그리고 젊음의 패기에 안정감을 더한 키움 히어로즈가 ‘3강’ 체제가 될 것으로 전문가들은 예측하며 나머지 7개 팀은 중위권을 위해 혈투전을 벌일 것으로 의견을 모았다."
915,도시와 인접해 있고 인구나 도시 규모 등에서도 유사한 점이 많아 발전적인 관계 구축을 희망한다는 뜻의 중국 바리어 붕따우성 인민회의 상임의원을 단장으로 한 대표단이 전날 입국한 뒤 둘째날 첫 일정으로 시의회와 시청을 찾았으며 트란푹 내용은 두 도시의 우호와 의회 간 협력 방안을 논의했다.,경기 안산시의회 의원들이 25일 안산을 방문한 베트남 붕따우성 대표단을 만나 협력안을 논의했고 해당 도시는 남부 중점경제도시로 알려져 있는 가운데 김동규 의장은 시의원들이 베트남에 대한 정이 특별하다고 말했다.
916,"들을 보호하기 위해 서산시는 관내 노인보호구역 89곳에 CCTV 인프라를 구축하여 마을회관, 경로당 등에 도로지역을 지정·운영하고 야간에도 안전운행을 할 수 있도록 계도할 예정이다.","서산시는 어르신들이 마음놓고 활동할 수 있는 생활환경 조성을 위해 마을회관, 경로당 등 실버존에 집중적으로 CCTV와 긴급벨을 설치해 노인들을 대상으로 벌어지는 사건 및 사고에 신속히 대응할 방침이다."
917,명의 사상자를 낸 '강릉 펜션 참사'의 재발을 막기 위해 농어촌민박의 안전관련 기준이 대폭 강화되어 7일 농림축산식품부는 농어촌민박 사업자의 안전관리를 강화하고 민박 난립을 방지하는 제도개선안을 발표하였다.,농림축산식품부는 연소난방시설에 대해 일산화탄소경보기와 가스누설경보기 설치를 의무화하여 가스누출 사고를 미연에 방지하는 제도개선안을 발표하며 내년 하반기부터 시행되도록 할 계획이라고 설명하였다.
918,"추석의 영향으로 온·오프라인 유통업체 매출이 지난해와 같은 기간과 비교해 모두 늘었는데, 온라인에서는 각종 상품 기획전을 통해 가정·생활용품, 유명브랜드 상품 매출이 증가했다.","29일 산업통상자원부가 발표한 ‘2019년 8월 주요 유통업체 매출 동향’에 따르면 지난달 유통업체 매출액은 11조2200억원으로 전년 대비 7.0% 증가했고, 온라인에서는 선물세트 등 식품 판매가, 오프라인에서는 가정·생활용품, 유명브랜드 상품 매출이 증가했다."
919,"윤재옥 국회의원이 전당대회를 앞두고 지도부 입성을 위한 포부를 밝히는 자리를 마련하면서 ""19대 의정활동 과정에서 있었던 일과 소회를 담은 책""을 11일과 16일 서울과 대구에서 을을 진행한다.","윤재옥 국회의원은 자유한국당 최고위원 입성을 위한 포부를 밝히고자 11일과 16일 서울, 대구에서 '소리 없이 강한 정치' 북 콘서트를 개최한다."
920,"심 부활을 위해 의정부시는 정부의 도시재생 공모 사업에 잇따라 도전장을 내밀었는데, 20일 의정부시에 따르면 지난 19일 국무조정실에 신흥마을 새뜰마을사업 공모 신청서를 제출하였으며, 도시재생 사업추진단까지 꾸려 부서·사업별 협업 행정을 펼치고 있다.","20일 의정부시는 지난 19일에 신흥마을 새뜰마을사업 공모 신청서를 제출했다고 밝혔는데, 정부 지원금 100억원을 받아 지역 구도심을 활성화하기 위함으로 현재 도시재생 사업추진단을 꾸려 행정을 진행하고 있다고 전했다."
921,"면적의 인기를 차지하고 있는 가운데, 지난 해에 비해 세분화된 면적에 대한 주택 니즈가 증가하고 주거 트렌드 역시 실용성을 중시하는 방향으로 변하고 있기 때문으로 풀이된다.",실용성을 중요하게 생각하는 주거 트렌드의 변화로 인해 실생활면적을 넓히는 평면설계기술 진화로 최근 분양시장에서 틈새면적이 인기를 얻고 있다.
922,"프로와이번스는 25일 인천SK행복드림구장에서 열린 2019 KBO리그 삼성 라이온즈와의 경기에서 승리해 6연패에서 탈출한 SK는 매직넘버를 4로 줄였으며, 두산베어스의 6경기 역시 1위를 기록 중이다.","25일 현재 프로야구 정규시즌이 4경기만을 남겨둔 채 끝나가지만, 85승 1무 54패로 1위인 SK가 84승 1무 55패인 두산과 1경기 차이 밖에 나지 않아, 어느 팀이 우승팀이 될지 알 수가 없다."
923,"원칙에 따라 신속하고 엄격한 수사를 통해 깨끗하고 공명정대한 선거가 이뤄지도록 선거사범 단속활동에 모든 역량을 집중한다는 방침과 함께 검찰에 “검찰, 선거관리위원회, 경찰은 신분, 지위, 소속 정당하고 ‘법과 원칙’에 따라 수사하고, 위법행위에 상응하는 형이 선고될 수 있도록 노력해 공명선거 문화 확립을 위해 최선을 다하겠다”고 말했다.","내년 4월에 치르는 총선을 대비해 전주지검은 오는 19일 전라북도 선거관리위원회, 전북지방경찰청과 유관기관 대책회의를 개최하여 선거범죄에 엄정대응하고, 공명선거 문화 확립을 위해 최선을 다 할 것을 예고하였다."
924,송옥주 의원과 경기환경운동연합은 5일 국회 의원회관 제2소회의실에서 '수원군공항 대안 마련 토론회'를 공동 개최하고 비상대응에 대한 주민갈등의 심각성을 알리고자 향후 모든 주민이 잘 살 수 있도록 지역구 의원들과 대안을 고민하는 시간을 더 마련하겠다고 말했다.,5일 국회 의원회관에서 더불어민주당 송옥주 의원과 경기환경운동연합은 지난 2015년 수원시가 권선구 장지동 일원에 위치한 군공항 이전건의서를 국방부에 제출하며 시작된 수원군공항 문제에 대해 제3의 해결책을 모색해야한다고 주장 하고있다.
925,수산물인 새조개를 필두로 전국적인 명성을 얻고 있는 홍성군은 지난 25일 서부면 죽도 인근해상에서 어린 새조개 30만 마리를 방류했다고 밝혀 그 입지를 더욱 확고하게 굳힐 것으로 보인다.,"홍성군이 죽도 인근해상에서 지난 25일 어린 새조개 30만 마리를 방류하는 행사를 갖고 이번 행사로 새조개 주산지로서의 홍성군의 입지를 더욱 확고하게 굳히는데 주력하는 한편, 충남도 수산자원연구소는 선도적인 수산물 양식기술 개발 및 보급을 위해서도 노력하고 있다."
926,여름를 가보고 싶은 도시들로 대구의 관광분야 공무원들은 매일 한 번씩 가보고 싶은 부산여행을 다녀왔다.,"청주 '수암골'과 부산 '감천문화마을'은 탄생 배경은 비슷하지만 '감천문화마을'은 순환 셔틀버스가 쉴 새 없이 관광객들을 실어 날라 관광객들이 쾌적한 시간을 보낼 수 있는 반면, '수암골'은 주말마다 차와 보행자가 뒤엉켜 아수라장이 되는모습이 아주 대조적이었다."
927,가 내년 창사 40주년을 앞두고 대대적인 경영체제 개편을 단행한다고 3일 밝혔으며 이번 인사를 통해 이랜드는 주력 계열사의 대표이사 직급을 부회장 및 사장으로 격상하여 경영상의 전권을 행사하게 되었으며 주요 사업 부문별 대표이사를 30~40대의 참신한 CEO로 대거 발탁해 공동 대표 경영 체제를 만든 것이 특징이다.,이랜드 그룹은 내년 창사 40주년을 앞두고전체적인 경영체제 개편을 시행한다고 3일 밝혔으며 이번 인사는 주력 계열사들의 대표이사들을 사장급으로 격상시켜 독립경영을 가능하게 하고 젊은 대표들을 대거 발탁해 공동 대표 경영 체제를 만들 것이라 말했다.
928,"를 그룹 경영기치로 내걸고 있는 LG가 상위권으로 계열사의 영역을 침해하는 경우 기술력을 이유로 들어 '적극 대응하라'는 분위기가 팽배해 각종 소송, 신고 등으로 이어지고 있어 ‘재계 싸움닭’으로 바뀌어가고 있다.","25일 LG전자는 터키 코치그룹 가전 계열사 아르첼릭, 베코, 그룬디히가 판매하는 양문형 냉장고가 LG전자의 ‘도어 제빙’ 특허를 침해했다며 이들을 상대로 특허 침해금지 소송을 걸었는데, 이러한 LG전자의 공격적인 행보는 최근 실적 부진과 경쟁력 있는 제품의 부재와 관련된 것으로 보인다."
929,"강명지씨(46·조천읍 북촌리)는 ""검은오름 국제트레킹 무대는 올해 두번째""라면서 ""노후한 국가에서 열심히 연습했고, 특별한 행사의 무대에 오르게 돼 보람이 크다""고 소감을 밝혔으며, 대구는 어쿠스틱 듀오이자 제주밴드인 더 로그가 장식한 가운데, '제12회 2019 세계자연유산제주 거문오름 국제트레킹' 탐방객의 발길이 거문오름 입구에서 잠시 멈췄다.","제12회 2019 세계자연유산 제주 거문오름 국제트레킹은 거문오름 입구에서 춤과 노래 등 다양한 공연 행사가 열려 탐방객의 마음을 상쾌하고 청량해지게 만들고 있으며, 공연은 27일과 28일 양일간 진행된다."
930,"소비자는 2030세대로, 부산 이마트사는 수도권 이외의 매장 최초로 1일 부산 사하구 하단동 아트몰링 6층에 ‘삐에로포커스'를 표방하며, 수도권 이외의 매장 오픈과는 이번이 처음이다.",'펀 앤 크레이지'를 내세운 디스카운트 스토어 '삐에로쑈핑'이 수도권이외에 처음으로 부산 사하구 하단동 아트 몰링에서 오픈한다.
931,주택 관리의 체계와 실태 등에 대한 이해를 바탕으로 성공적 공동주택관리를 위한 정책모델을 개발하고 의회 차원의 대응방안과 의정 활동 방향을 마련하기 위해 경북도의회 의원 연구단체인 공동주택정책연구회는 지난 22일 구미시 일원에서 ‘경북도 공동주택관리 관련조례 제·개정방안을 모색하는 워크숍을 개최하고 경북도 건축디자인과 함께 경북도 공동주택관리 관련 조례의 정비계획에 대해 활발한 의견을 개진했다.,경북도의회 의원 연구단체인 공동주택정책연구회는 지난 22일 구미시 일원에서 ‘경북도 공동주택관리 관련조례 제·개정방안'을 모색하는 워크숍을 개최해 성공적 공동주택관리를 위한 정책모델을 개발하고 의회 차원의 대응방안과 의정 활동 방향을 마련하고 현장을 방문해 공동주택 관리 현장의 목소리를 직접 들었다.
932,줄어들기 위험이 높아 논산경찰서 수사과 강력2팀과 명대식 팀장을 비롯한 여러 형사 등은 금방 특수절도미수 피의자와 차량번호판 교체 후 절도한 특가법피의자를 검거하는 성과를 올렸다.,논산경찰서는 8월 16일 금은방을 침입해 귀금속을 절취하려 했으나 미수에 그치고 도주한 피의자 5명 모두를 8월 26일 검거했다고 밝혔다.
933,"차들로 갈렸던 도로구조를 바꾸고, 운전자들의 불편과 다시 교통 혼잡 일부가 개선되는 효과가 나타남에 따라 전주시는 개정사업 추진을 통해 도로구조를 변경할 예정이라고 해명했으나, 운전자 이모 씨(40)는 금암광장을 바꾸는 것은 운전자들이 적응돼야 한다고 지적했다.",지난 해 10월 전주시는 5개 방향에서 차량 진입으로 사고위험이 큰 금암광장 교차로에 총 18억원을 들여 기하구조 개선사업에 착수했으나 1년도 안돼 다시 도로구조 변경을 검토하면서 운전자들의 혼란만 가중시킬 전망이다.
934,"농업가정을 위해 지속 가능한 농업, 잘사는 농업인이 살고 싶은 농촌의 롤모델 구현을 위해 홍성군은 올해 상반기 농업분야에서 유기농업특구 재지정, 지역발전 투자협약 유치 등의 성과를 거두며 지속 가능한 농업, 잘 사는 농업인, 살고 싶은 농촌의 롤모델 구현을 위한 교두보를 마련했다고 밝혔다.","홍성군은 올해 상반기 농업분야에서 유기농업특구 재지정, 지역발전 투자협약 유치 등의 성과를 거두며 지속 가능한 농업, 잘 사는 농업인, 살고 싶은 농촌의 롤모델 구현을 위한 교두보를 마련했다고 밝혔으며 2014년 전국 최초로 지정된 유기농업특구가 2021년까지 재지정 및 지난 4월 공모에서 182억원 규모의 지역발전 투자협약 시범사업에 선정 되었으며 이 사업은 장곡권역, 구항권역, 은하권역을 묶어 '농업농촌 유토피아 홍성'을 만들겠다는 야심찬 프로젝트이다."
935,"금융 시장 동향 및 전망, 외국인 증권 자금 유출입 동향에 대해 논의된 '금융시장 관계기관 합동 점검반' 회의에서 최근 금융·외환시장 불확실성이 지속되고 있는 만큼 과도한 시장불안에 대해서는 적극적으로 대응해 나가겠다고 말하며, 시장을 변경하는 동시에 금융·외환시장 변동성이 추가로 확대될 경우 이미 준비된 컨틴전시 플랜에 따라 상황별 시장안정 조치들을 신속하게 취할 것이라고 밝혔다.","6일 환율 급등에 금융시장이 과도한 반응을 보이자, 정부는 금융·외환시장 불확실성 위험을 적극적으로 대처할 의지를 표명하였다."
936,게임사 텐센트가 중국 정부의 지난 4차 신규 판호 발급에 이어 5차 목록에도 이름을 올렸는데 그동안 소외받았던 대형 게임사가 연달아 발급받은 것은 물론 발표 간격도 빨라지고 있어 한국 게임도 곧 발급 대상에 포함될지 주목되고 중국 당국은 판호 승인 중단기간 동안 대형 게임사나 외산 게임사의 발급을 미뤄왔다.,29일 중국의 미디어 정책 총괄 부처인 신문출판광전총국은 95개 신규 게임의 판호를 허용했다고 밝혔는데 당국이 판호 승인 중지기간동안 어려움을 겪은 중소기업을 돕기 위해 대형 게임사나 외산 게임의 판호 발급을 미뤄온 것과 달리 이번 목록에 대형 게임사가 연속으로 포함되고 허가 간격에도 속도가 붙어 한국 게임의 판호 발급 재개 시점에 관심이 집중되고 있다.
937,"혁 해양수산부 장관은 28일 '아시아 크루즈, 평화와 공동번영을 향하여'라는 주제로 제주국제컨벤션센터(ICC JEJU)에서 나흘간 일정을 시작했으며, 문성혁 해양수산부 장관은 '크루즈 산업은 지역경제 활성화와 일자리 창출 등 지역경제 파급효과가 큰 고부가가치 산업으로서 대한민국 정부는 크루즈산업 활성화를 위해 신규 항로 개발, 노선 다변화, 절차 간소화, 인프라 확충 등 다각적인 노력을 기울이고 있다'고 강조했다.","문성혁 해양수산부 장관은 28일 제주국제컨벤션센터(ICC JEJU)에서 나흘간 열리는 제7회국제크루즈포럼의 개회식에서 ""크루즈 산업은 지역경제 활성화와 일자리 창출 등 지역경제 파급효과가 큰 고부가가치 산업으로서 대한민국 정부는 크루즈산업 활성화를 위해 신규 항로 개발, 노선 다변화, 절차 간소화, 인프라 확충 등 다각적인 노력을 기울이고 있다""고 강조했으며, 포럼을 주관하고 있는 제주관광공사 박홍배 사장은 개회사에서 ""크루즈 산업을 발전시키고 아시아 관광의 성장 동력으로 이끌어 가기 위해선 크루즈 인프라 확충과 더불어 크루즈 산업 관계자간의 공동 노력이 필요하다""고 말했다."
938,"들로 인해 지난 15일 강원도 원주에서 블랙아이스로 인해 수십여대의 차량이 미끄러지는 사고 영상이 공개돼 네티즌들의 경각심을 불러일으키고 있으며, 이를 대비하기 위해서는 규정속도보다 20~50%까지 감속 운행해야 한다.","9일 온라인 커뮤니티에는 지난 15일 오전7시40분께 발생한 원주고속도로 사고 현장 영상에서 차량 20여대가 미끄러지면서 연쇄 추돌 사고를 야기한 블랙아이스는 '도로 위의 암살자', '도로 위 지뢰' 라고도 불리며 기온이 갑작스럽게 내려가는 겨울에 위험하다."
939,학교 스포츠클럽의 새로운 문화를 만들기 위해 서귀포시교육지원청이 주최한 2019 상반기 교육장배 학교 스포츠클럽축제에서 표선중학교 농구클럽에 이어 처음으로 학생코칭을 실시해 눈길을 끌고 있다.,학교 스포츠 클럽대회에 처음으로 학생코칭을 도입한 표선중학교 농구 클럽은 새로운 방향과 발전 가능성을 보여주어 자기주도적인 문화를 만들기 위해 도입하여 눈길을 끌고 있다.
940,"제공 정보공개 청구처리, 사전정보공표 등록건수에서 최고 평가를 받은 한국동서발전은 행정안전부에서 올해 처음 실시한 ‘2019 정보공개 종합평가’에서 공기업 부문 최우수 등급인 93점을 받았다.",행정안전부에서 올해 처음으로 시행한 ‘2019 정보공개 종합평가’에서 총 111개 기관이 최우수 등급을 달성했으며 이 중 동서발전이 정보공개 청구처리의 적정성과 사전정보공표 등록건수에서 가장 높은 점수를 받아 공기업 부문 최우수 등급을 달성했다고 5일 발표되었다.
941,"지식산업센터인 가산2차 SK V1AP to 중인란 전매제한이 없고 담보대출이 용이하며, 서울 디지털산업단지 3단지 구로, 금천, 영등포, 시흥을 이어주는 중심지로서 비즈니스를 목적으로 하는 기업체들에게 인기를 끌고 있다.",가산2차 SK V1 AP tower 는 최근의 부동산 시장 불황 속에서도 높은 투자가치를 자랑하며 주목을 받아 금천구 가산 디지털1로에 홍보관을 운영하고 구매를 원하는 기업체 관계자의 방문 및 전화가 끊이질 않고 있다.
942,줄 원작인 JTBC 새 월화드라마 '검사내전'에서 생활밀착형 검사 이선웅 역에 이선균과 정려원이 주연을 맡았다.,"JTBC 새 월화드라마 '검사내전'은 지방도시에서 하루하루를 살아가는평범한 ‘직장인 검사’들의 이야기를 담은 오피스 드라마로 현직 검사 김웅이 저술한 동명의 베스트셀러가 원작이며, 이선균과 정려원이 주연을 맡는다."
943,"들이 부동산과 함께 하락하고 있는 가운데 15일 마켓포인트에 따르면 코스피지수는 전일대비 1.59% 하락한 2190.47에 거래되고 있으며 기관 중 금융투자 836억원, 투신 237억원, 보험 164억원, 사모펀드 88억원을 각각 내다 팔고 있다.",15일 마켓포인트에 따르면 코스피지수는 전일대비 1.59% 떨어진 2190.47에 거래되어 도널드 트럼프 대통령의 국가비상사태 선포 우려와 경제지표 둔화 소식에 투자심리가 영향을 받는 모습을 보이며 대장주(株)인 삼성전자를 비롯해 시가총액 상위 기술주 중심으로 하락세를 이끌고 있다.
